ccn,provider_name,state,city,zip,snfrm_achievement,snfrm_improvement,snfrm_measure_score,hai_achievement,hai_improvement,hai_measure_score,turnover_score,staffing_score,performance_score,incentive_payment_multiplier,vbp_penalty,vbp_bonus
285288,TABITHA AT THE LANDING,NE,LINCOLN,68516,5.63114,0.00000,5.63114,5.29286,0.00000,5.29286,1.25257,7.24211,48.54672,1.0023125627,False,True
285289,OLD MILL REHABILITATION,NE,OMAHA,68154,4.88240,0.00000,4.88240,6.43083,0.00000,6.43083,---,3.68997,50.01068,1.0040704657,False,True
285291,BROOKESTONE ACRES,NE,COLUMBUS,68601,10.00000,9.00000,10.00000,3.45872,0.00000,3.45872,8.58982,5.97787,70.06604,1.0224130335,False,True
285292,LITZENBERG MEMORIAL COUNTY HOSPITAL,NE,CENTRAL CITY,68826,---,---,---,1.87895,---,1.87895,10.00000,2.62537,48.34774,1.0020746583,False,True
285293,HILLCREST COUNTRY ESTATES-COTTAGES,NE,PAPILLION,68133,3.94809,0.00000,3.94809,5.73466,0.00000,5.73466,2.61747,7.74558,50.1145,1.0041953482,False,True
285296,SAUNDERS MEDICAL CENTER,NE,WAHOO,68066,---,---,---,---,---,---,6.90256,5.24406,60.73309,1.0158567029,False,True
285297,BROOKESTONE VIEW,NE,BROKEN BOW,68822,3.42160,---,3.42160,0.00000,---,0.00000,8.05203,5.79145,43.16271,0.9961392702,True,False
285298,SANDHILLS CARE CENTER,NE,AINSWORTH,69210,---,---,---,---,---,---,3.34675,5.04618,41.96465,0.9948805885,True,False
285299,OLD CHENEY REHABILITATION,NE,LINCOLN,68512,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,---,5.15033,17.16778,0.9817394272,True,False
285300,HILLCREST FIRETHORN,NE,LINCOLN,68520,0.00000,0.00000,0.00000,3.67627,4.18053,4.18053,7.27107,4.56755,40.04788,0.9929855196,True,False
285302,HILLCREST MILLARD LLC,NE,OMAHA,68144,6.70571,0.00000,6.70571,10.00000,9.00000,10.00000,1.74102,2.96543,53.5304,1.0082607036,False,True
285303,ST JOSEPH'S HILLSIDE VILLA,NE,WEST POINT,68788,0.00000,0.00000,0.00000,3.29137,0.00000,3.29137,2.97608,6.49547,31.90729,0.9867710759,True,False
285305,BROOKESTONE GARDENS,NE,KEARNEY,68845,0.00000,0.00000,0.00000,6.12291,6.96928,6.96928,7.79537,7.33193,55.24145,1.0102219704,False,True
285307,TABITHA AT PRAIRIE COMMONS,NE,GRAND ISLAND,68803,2.12911,---,2.12911,5.66437,---,5.66437,---,---,38.9674,0.991986923,True,False
295006,LAS VEGAS POST ACUTE & REHABILITATION,NV,LAS VEGAS,89109,6.23100,6.11528,6.23100,3.56582,4.22478,4.22478,---,1.52658,39.94121,0.9928846375,True,False
295008,EL JEN SKILLED CARE,NV,LAS VEGAS,89130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.76019,4.46881,25.5725,0.9838477927,True,False
295011,SOUTH LYON MEDICAL CENTER,NV,YERINGTON,89447,---,---,---,---,---,---,0.66124,6.70438,36.8281,0.9901660819,True,False
295017,HORIZON HEALTH AND REHABILITATION CENTER,NV,LAS VEGAS,89106,---,---,---,---,---,---,6.37701,1.85241,41.14709,0.9940536246,True,False
295020,ROSEWOOD REHABILITATION CENTER,NV,RENO,89512,0.00000,0.00000,0.00000,1.58107,0.00000,1.58107,4.03404,1.62072,18.08957,0.9819007536,True,False
295021,"PREMIER HEALTH & REHABILITATION CENTER OF LV, LP",NV,LAS VEGAS,89169,---,---,---,---,---,---,4.81478,4.06820,44.4149,0.9975087668,True,False
295023,CARSON NURSING AND REHABILITATION CENTER,NV,CARSON CITY,89701,1.68677,0.00000,1.68677,5.21588,0.00000,5.21588,2.05905,1.48338,26.11268,0.9840434102,True,False
295024,HARMONY MANOR SKILLED NURSING FACILITY,NV,WINNEMUCCA,89445,---,---,---,---,---,---,4.32544,10.00000,71.6272,1.0231522168,False,True
295029,WHITE PINE CARE CENTER,NV,ELY,89301,5.02481,---,5.02481,4.13816,0.00000,4.13816,0.00000,0.00000,22.90742,0.9830037999,True,False
295036,NORTH LAS VEGAS CARE CENTER,NV,NORTH LAS VEGAS,89030,1.08475,2.09962,2.09962,0.00000,0.88344,0.88344,3.76147,1.25768,20.00552,0.9822831064,True,False
295037,HENDERSON HEALTH AND REHABILITATION,NV,HENDERSON,89015,5.90302,7.43330,7.43330,2.55169,5.83151,5.83151,6.34007,2.25730,54.65544,1.0095585647,False,True
295040,SAINT JOSEPH TRANSITIONAL REHABILITATION CENTER,NV,LAS VEGAS,89102,2.29741,0.00000,2.29741,0.00000,2.29901,2.29901,2.79575,0.00000,18.48043,0.9819734094,True,False
295041,OASIS NURSING & REHAB OF GREEN VALLEY,NV,HENDERSON,89074,3.19719,0.00000,3.19719,0.00000,0.00000,0.00000,7.42470,3.88174,36.25907,0.9897173233,True,False
295043,ALPINE SKILLED NURSING AND REHABILITATION CENTER,NV,RENO,89509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.18618,2.14413,18.32578,0.9819443487,True,False
295044,HEARTHSTONE,NV,SPARKS,89434,0.00000,0.00000,0.00000,4.20509,0.00000,4.20509,5.46414,1.30139,27.42658,0.9845573792,True,False
295045,TORREY PINES POST ACUTE AND REHABILITATION,NV,LAS VEGAS,89146,3.28566,1.92105,3.28566,0.00000,0.00000,0.00000,---,1.36964,15.51767,0.9814829884,True,False
295050,LIFE CARE CENTER OF RENO,NV,RENO,89511,7.14373,0.00000,7.14373,8.52603,8.10029,8.52603,7.97888,0.00000,59.1216,1.014327424,False,True
295052,LIFE CARE CENTER OF LAS VEGAS,NV,LAS VEGAS,89108,3.63306,4.66364,4.66364,2.42451,0.00000,2.42451,8.92380,1.89584,44.76948,0.9979055421,True,False
295055,COLLEGE PARK REHABILITATION CENTER,NV,NORTH LAS VEGAS,89030,1.86586,0.00000,1.86586,0.00000,3.42129,3.42129,8.29230,0.00000,33.94863,0.9880479908,True,False
295066,SILVER HILLS HEALTH CARE CENTER,NV,LAS VEGAS,89129,0.67909,2.23374,2.23374,0.00000,0.00000,0.00000,3.76294,2.76956,21.91558,0.9827362987,True,False
295067,ORMSBY POST ACUTE REHABILITATION,NV,CARSON CITY,89703,4.79393,0.00000,4.79393,6.45091,5.60850,6.45091,0.00000,2.50512,34.37491,0.9883377409,True,False
295068,HIGHLAND MANOR OF MESQUITE REHABILITATION LLC,NV,MESQUITE,89027,0.00000,0.00000,0.00000,1.54760,0.00000,1.54760,---,3.61112,17.19573,0.9817441185,True,False
295070,MARQUIS PLAZA REGENCY POST ACUTE REHAB,NV,LAS VEGAS,89108,---,---,---,2.99015,0.00000,2.99015,4.84635,0.00000,26.12164,0.9840467297,True,False
295071,TLC CARE CENTER,NV,HENDERSON,89014,2.40314,2.25870,2.40314,3.64615,2.54573,3.64615,3.45319,0.00000,23.75619,0.9832519026,True,False
295072,SILVER RIDGE HEALTHCARE CENTER,NV,LAS VEGAS,89146,1.20559,0.00000,1.20559,0.00000,0.00000,0.00000,7.42470,2.52392,27.8855,0.9847502727,True,False
295073,ROYAL SPRINGS HEALTHCARE AND REHAB,NV,LAS VEGAS,89134,0.80856,0.00000,0.80856,0.00000,0.00000,0.00000,3.65259,0.00000,11.15288,0.9809690313,True,False
295075,PAHRUMP HEALTH AND REHABILITATION CENTER,NV,PAHRUMP,89060,0.00000,0.00000,0.00000,5.95221,0.00000,5.95221,4.58381,1.98113,31.29289,0.9864214331,True,False
295076,LIFE CARE CENTER OF SOUTH LAS VEGAS,NV,LAS VEGAS,89119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.17417,1.00772,10.45472,0.9809049139,True,False
295077,ALTA SKILLED NURSING AND REHABILITATION CENTER,NV,RENO,89511,0.00000,0.00000,0.00000,1.13592,0.00000,1.13592,4.11135,0.90198,15.37314,0.9814623558,True,False
295078,HIGHLAND MANOR OF ELKO REHABILITATION LLC,NV,ELKO,89801,10.00000,9.00000,10.00000,5.64094,0.00000,5.64094,---,1.48177,57.07573,1.0122306905,False,True
295079,MOUNTAIN VIEW HEALTH & REHABILITATION CENTER,NV,CARSON CITY,89701,7.86011,0.00000,7.86011,0.76106,0.00000,0.76106,5.96817,0.41909,37.52107,0.9907328265,True,False
295080,MOUNTAIN VIEW CARE CENTER,NV,BOULDER CITY,89005,---,---,---,0.00000,---,0.00000,1.72532,1.26017,9.95163,0.9808613095,True,False
295081,NEVADA STATE VETERANS HOME - BOULDER CITY,NV,BOULDER CITY,89005,---,---,---,---,---,---,6.75014,5.89508,63.22608,1.0179925237,False,True
295082,GARDNERVILLE HEALTH & REHABILITATION CENTER,NV,GARDNERVILLE,89410,4.00204,0.00000,4.00204,5.72127,2.69470,5.72127,0.00000,1.46427,27.96896,0.9847861218,True,False
295083,"THE HEIGHTS OF SUMMERLIN, LLC",NV,LAS VEGAS,89144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.53512,2.07446,16.52397,0.9816346547,True,False
295084,NEURORESTORATIVE,NV,LAS VEGAS,89128,---,---,---,---,---,---,6.62046,0.66242,36.41441,0.9898383445,True,False
295085,HIGHLAND MANOR OF FALLON REHABILITATION LLC,NV,FALLON,89406,3.27272,0.00000,3.27272,1.63462,0.00000,1.63462,---,2.62590,25.11079,0.9836874812,True,False
295086,LAS VENTANAS RETIREMENT COMM SNF,NV,LAS VEGAS,89135,0.00000,0.00000,0.00000,2.81610,0.00000,2.81610,8.54603,7.52630,47.22106,1.0007362338,False,True
295088,WINGFIELD SKILLED NURSING AND REHABILITATION CENTE,NV,SPARKS,89436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.38035,1.29479,19.18784,0.9821117183,True,False
295089,MARQUIS CARE AT CENTENNIAL HILLS,NV,LAS VEGAS,89149,4.22429,2.10659,4.22429,2.74582,0.00000,2.74582,5.12429,1.44147,33.83966,0.9879752207,True,False
295090,ADVANCED HEALTH CARE OF LAS VEGAS,NV,LAS VEGAS,89118,0.00000,4.64207,4.64207,6.61157,4.80212,6.61157,10.00000,3.96920,63.05709,1.0178567862,False,True
295092,ADVANCED HEALTH CARE OF SUMMERLIN,NV,LAS VEGAS,89128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.14332,4.39427,28.84399,0.9851767029,True,False
295093,CANYON VISTA POST ACUTE,NV,LAS VEGAS,89148,7.85579,7.98599,7.98599,6.20324,7.21885,7.21885,3.63593,0.00000,47.10194,1.000595794,False,True
295094,SPANISH HILLS WELLNESS SUITES,NV,LAS VEGAS,89113,2.55203,5.05923,5.05923,0.00000,0.41224,0.41224,7.85385,2.11923,38.61138,0.9916693609,True,False
295095,SANDSTONE SPRING VALLEY,NV,LAS VEGAS,89118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.33591,0.00000,8.33978,0.980735049,True,False
295096,ADVANCED HEALTH CARE OF RENO,NV,RENO,89502,7.37461,0.00000,7.37461,7.15712,0.00000,7.15712,5.95397,2.82034,58.2651,1.0134697529,False,True
295097,SKYE CANYON POST ACUTE,NV,LAS VEGAS,89149,3.00300,1.54702,3.00300,1.55095,0.97523,1.55095,0.00000,0.00000,11.38486,0.9809913052,True,False
295098,SAGE CREEK POST-ACUTE,NV,LAS VEGAS,89123,0.00000,0.27950,0.27950,1.11919,0.00000,1.11919,2.45150,0.82481,11.68749,0.9810211174,True,False
295099,CORONADO RIDGE SKILLED NURSING & REHABILITATION,NV,HENDERSON,89052,2.05358,0.15529,2.05358,5.42674,6.78409,6.78409,4.73435,4.65091,45.55732,0.9987997953,True,False
295102,ADVANCED HEALTH CARE OF HENDERSON,NV,LAS VEGAS,89183,4.28902,1.12040,4.28902,7.20063,0.00000,7.20063,5.09444,3.43309,50.04297,1.0041092983,False,True
295104,CARSON TAHOE TRANSITIONAL REHABILITATION CENTER,NV,CARSON CITY,89703,10.00000,9.00000,10.00000,10.00000,9.00000,10.00000,6.25957,2.34807,71.51911,1.0231038955,False,True
295105,NORTHERN NEVADA STATE VETERANS HOME,NV,SPARKS,89431,---,---,---,---,---,---,0.00000,10.00000,50.0,1.0040576163,False,True
295106,TRELLIS CENTENNIAL,NV,LAS VEGAS,89149,4.50480,7.15213,7.15213,0.00000,1.44486,1.44486,0.00000,0.00000,21.49247,0.9826291313,True,False
295107,ADVANCED HEALTH CARE OF PARADISE,NV,LAS VEGAS,89121,0.00000,4.05776,4.05776,3.37839,0.00000,3.37839,2.95210,3.94931,35.84392,0.9893993617,True,False
295109,TRELLIS PARADISE,NV,LAS VEGAS,89119,3.58343,---,3.58343,4.23522,---,4.23522,0.00000,0.00000,19.54663,0.9821853555,True,False
295110,GREEN VALLEY HEALTH AND WELLNESS SUITES,NV,HENDERSON,89074,1.14085,---,1.14085,3.23447,---,3.23447,0.00000,4.01780,20.98283,0.9825053001,True,False
305005,PREMIER REHAB AND HEALTHCARE,NH,NASHUA,03062,3.46260,0.00000,3.46260,0.00000,0.00000,0.00000,5.09444,0.00000,21.39261,0.9826044212,True,False
305009,HANOVER HILL HEALTH CARE CENTER,NH,MANCHESTER,03104,7.32067,0.00000,7.32067,4.23522,0.00000,4.23522,3.62690,1.11314,40.73982,0.993651897,True,False
305016,HAVENWOOD-HERITAGE HEIGHTS,NH,CONCORD,03301,5.10465,0.00000,5.10465,4.88453,0.00000,4.88453,4.95327,10.00000,62.35612,1.0172796493,False,True
305018,DOVER CENTER FOR HEALTH & REHABILITATION,NH,DOVER,03820,8.80736,8.60635,8.80736,7.44496,2.84056,7.44496,0.00000,0.70245,42.38692,0.9953180804,True,False
305020,HANOVER TERRACE HEALTH AND REHABILITATION CENTER,NH,HANOVER,03755,1.25737,0.00000,1.25737,0.00000,0.00000,0.00000,4.87595,0.00000,15.33331,0.9814567186,True,False
305022,EDGEWOOD CENTRE (THE),NH,PORTSMOUTH,03801,0.00000,0.00000,0.00000,5.77482,2.92587,5.77482,3.43484,2.24950,28.6479,0.9850868114,True,False
305024,ROCHESTER MANOR,NH,ROCHESTER,03867,0.00000,0.00000,0.00000,1.61454,0.00000,1.61454,1.30791,0.00000,7.30612,0.9806638607,True,False
305030,MAPLE LEAF HEALTH CARE CENTER,NH,MANCHESTER,03104,8.04567,6.02039,8.04567,4.13816,1.25077,4.13816,0.00000,0.00000,30.45957,0.9859717344,True,False
305037,COURVILLE AT NASHUA,NH,NASHUA,03060,3.83158,0.00000,3.83158,7.31443,0.00000,7.31443,0.00000,0.00000,27.86501,0.9847415067,True,False
305038,HACKETT HILL HEALTHCARE CENTER,NH,MANCHESTER,03102,1.74934,0.79212,1.74934,1.69821,1.18391,1.69821,6.29970,0.00000,24.36813,0.9834424301,True,False
305039,PLEASANT VALLEY SNF LLC,NH,DERRY,03038,4.61268,4.04874,4.61268,5.67776,3.10224,5.67776,3.21806,2.54268,40.12796,0.9930615907,True,False
305040,LACONIA REHABILITATION CENTER,NH,LACONIA,03246,5.46500,0.00000,5.46500,4.13816,2.84441,4.13816,10.00000,1.00231,51.51365,1.0058748869,False,True
305041,ELM WOOD CENTER AT CLAREMONT,NH,CLAREMONT,03743,4.79393,1.37709,4.79393,0.00000,0.00000,0.00000,6.28425,0.69257,29.42688,0.985452209,True,False
305043,WARDE HEALTH CENTER,NH,WINDHAM,03087,1.10201,---,1.10201,3.54239,---,3.54239,0.07774,6.78229,28.76109,0.9851385299,True,False
305044,GOLDEN VIEW HEALTH CARE CENTER,NH,MEREDITH,03253,2.68796,0.00000,2.68796,0.96523,0.00000,0.96523,4.51995,3.14272,28.28967,0.9849261361,True,False
305045,PLEASANT VIEW CENTER,NH,CONCORD,03301,0.00000,0.00000,0.00000,2.87300,0.00000,2.87300,0.00000,1.72172,11.4868,0.9810012502,True,False
305046,ROCKINGHAM COUNTY NURSING HOME,NH,BRENTWOOD,03833,10.00000,9.00000,10.00000,3.82354,1.19035,3.82354,0.00000,8.58883,56.03091,1.0110999178,False,True
305048,HILLSBOROUGH COUNTY NURSING HOME,NH,GOFFSTOWN,03045,5.91381,2.55474,5.91381,4.87114,0.00000,4.87114,5.46855,5.23527,53.72192,1.0084836645,False,True
305049,RIVERWOODS AT EXETER,NH,EXETER,03833,1.39115,---,1.39115,5.27947,---,5.27947,---,---,33.35313,0.9876567582,True,False
305050,"LEBANON CENTER, GENESIS HEALTHCARE",NH,LEBANON,03766,7.66807,0.00000,7.66807,1.52752,0.00000,1.52752,4.57228,0.00000,34.41965,0.9883686257,True,False
305051,"KEENE CENTER, GENESIS HEALTHCARE",NH,KEENE,03431,2.09027,0.00000,2.09027,3.36835,0.00000,3.36835,1.30791,0.56399,18.32629,0.9819444446,True,False
305052,"RIDGEWOOD CENTER, GENESIS HEALTHCARE",NH,BEDFORD,03110,6.29573,0.00000,6.29573,3.01357,0.00000,3.01357,7.75084,1.01194,45.18021,0.998369674,True,False
305053,GRAFTON COUNTY NURSING HOME,NH,NORTH HAVERHILL,03774,4.25234,---,4.25234,1.00205,---,1.00205,7.20425,6.44458,47.25803,1.000779863,False,True
305054,CHESHIRE COUNTY HOME,NH,WESTMORELAND,03467,5.19528,---,5.19528,3.64950,---,3.64950,6.76335,8.38775,59.98968,1.015165285,False,True
305055,OCEANSIDE SKILLED NURSING AND REHABILITATION,NH,HAMPTON,03842,2.83901,1.75734,2.83901,4.23187,0.23573,4.23187,6.36551,0.00000,33.59098,0.9878111377,True,False
305056,MERRIMACK COUNTY NURSING HOME,NH,BOSCAWEN,03303,2.69660,0.00000,2.69660,0.00000,0.00000,0.00000,2.94402,8.35795,34.99642,0.9887748775,True,False
305057,COURVILLE AT MANCHESTER,NH,MANCHESTER,03104,3.38060,0.00000,3.38060,2.09316,0.00000,2.09316,4.08370,2.02562,28.95771,0.9852294748,True,False
305058,SALEMHAVEN,NH,SALEM,03079,3.62875,0.00000,3.62875,3.81350,1.78779,3.81350,6.34276,4.71785,46.25714,0.9996072324,True,False
305059,PHEASANT WOOD CENTER,NH,PETERBOROUGH,03458,2.15931,0.00000,2.15931,4.42599,0.00000,4.42599,8.44400,0.00000,37.57327,0.9907764162,True,False
305060,BEDFORD HILLS CENTER,NH,BEDFORD,03110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.09444,1.60905,16.75874,0.9816721368,True,False
305061,CRESTWOOD CENTER,NH,MILFORD,03055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.58216,1.64240,10.5614,0.9809144345,True,False
305062,ALPINE HEALTHCARE CENTER,NH,KEENE,03431,1.39115,0.00000,1.39115,2.53161,0.02344,2.53161,5.45607,0.00000,23.44708,0.9831594183,True,False
305063,PRESIDENTIAL OAKS,NH,CONCORD,03301,5.77571,0.32891,5.77571,8.39550,7.16289,8.39550,3.11603,4.37979,54.16759,1.008999409,False,True
305064,EXETER CENTER,NH,EXETER,03833,7.45445,0.01051,7.45445,4.17497,0.00000,4.17497,8.00726,1.48272,52.7985,1.0074020806,False,True
305065,APPLEWOOD CENTER,NH,WINCHESTER,03470,3.10657,0.00000,3.10657,3.28133,1.23488,3.28133,10.00000,0.00000,40.96975,0.993877842,True,False
305066,SAINT VINCENT REHABILITATION & NURSING CENTER,NH,BERLIN,03570,---,---,---,---,---,---,0.00000,4.64110,23.20552,0.9830888542,True,False
305067,MOUNT CARMEL REHABILITATION AND NURSING CENTER,NH,MANCHESTER,03104,0.00000,0.00000,0.00000,3.70305,0.00000,3.70305,3.53222,4.17432,28.52397,0.9850307088,True,False
305068,THE ELMS CENTER,NH,MILFORD,03055,3.38060,0.29520,3.38060,0.00000,0.00000,0.00000,3.34675,0.00000,16.8184,0.9816817913,True,False
305069,SAINT ANN REHABILITATION AND NURSING CENTER,NH,DOVER,03820,5.94833,0.31985,5.94833,7.62904,3.69522,7.62904,1.98736,6.06854,54.08318,1.0089020789,False,True
305070,SAINT FRANCIS REHABILITATION AND NURSING CENTER,NH,LACONIA,03246,5.91381,1.43204,5.91381,4.03105,0.00000,4.03105,6.29970,5.00348,53.12009,1.007780561,False,True
305071,SAINT TERESA REHABILITATION & NURSING CENTER,NH,MANCHESTER,03104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.02594,3.98727,22.53301,0.9829000651,True,False
305072,JAFFREY REHABILITATION AND NURSING CENTER,NH,JAFFREY,03452,7.08116,---,7.08116,2.61194,0.00000,2.61194,0.00000,1.56717,28.15065,0.9848650035,True,False
305075,"MOUNTAIN RIDGE CENTER, GENESIS HEALTHCARE",NH,FRANKLIN,03235,1.12359,0.00000,1.12359,0.00000,0.00000,0.00000,4.19038,0.00000,13.28493,0.9811935979,True,False
305076,"COUNTRY VILLAGE CENTER, GENESIS HEALTHCARE",NH,LANCASTER,03584,10.00000,9.00000,10.00000,7.60562,6.50053,7.60562,6.51843,1.10731,63.07839,1.0178739703,False,True
305077,LAFAYETTE CENTER,NH,FRANCONIA,03580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.02430,1.73930,9.40901,0.980816591,True,False
305078,"HARRIS HILL CENTER, GENESIS HEALTHCARE",NH,CONCORD,03301,2.78506,0.00000,2.78506,3.00019,0.00000,3.00019,3.20607,1.48567,26.19248,0.9840730635,True,False
305079,VILLA CREST NURSING AND RETIREMENT CENTER,NH,MANCHESTER,03104,10.00000,9.00000,10.00000,5.87189,2.63054,5.87189,4.34003,3.10667,58.29645,1.0135016659,False,True
305080,EPSOM HEALTHCARE CENTER,NH,EPSOM,03234,4.24802,0.00000,4.24802,3.49554,2.64744,3.49554,6.92728,0.00000,36.67709,0.9900455332,True,False
305081,BIRCH HEALTHCARE CENTER,NH,ROCHESTER,03867,2.98358,4.60614,4.60614,3.24451,4.00132,4.00132,0.71752,0.00000,23.31248,0.9831199156,True,False
305082,CEDAR HEALTHCARE CENTER,NH,PORTSMOUTH,03801,4.46596,0.00000,4.46596,3.92060,0.00000,3.92060,4.24201,0.00000,31.57141,0.9865780043,True,False
305083,WOLFEBORO BAY CENTER,NH,WOLFEBORO,03894,6.54819,0.00000,6.54819,0.83135,0.00000,0.83135,---,0.53493,26.38157,0.9841441167,True,False
305084,MINERAL SPRINGS,NH,NORTH CONWAY,03860,0.00000,0.00000,0.00000,2.33079,2.70000,2.70000,0.00000,1.40879,10.27196,0.9808888289,True,False
305085,LANGDON PLACE OF KEENE,NH,KEENE,03431,6.35183,0.00000,6.35183,5.63760,0.00000,5.63760,5.54244,---,58.43956,1.0136468756,False,True
305086,BEDFORD NURSING & REHABILITATION CENTER,NH,BEDFORD,03110,7.00779,4.59346,7.00779,6.23001,0.00000,6.23001,3.34675,0.84389,43.57112,0.9965802212,True,False
305087,MOUNTAIN VIEW COMMUNITY,NH,OSSIPEE,03864,8.20319,---,8.20319,7.53198,---,7.53198,0.00000,4.44242,50.44397,1.0045915662,False,True
305089,LANGDON PLACE OF DOVER,NH,DOVER,03820,4.48322,6.50618,6.50618,1.79862,0.00000,1.79862,0.00000,---,27.68268,0.9846641434,True,False
305091,COLONIAL POPLIN NURSING HOME,NH,FREMONT,03044,1.95217,0.00000,1.95217,8.06750,2.40216,8.06750,1.98736,3.39760,38.51156,0.9915813513,True,False
305092,HILLSBORO HOUSE NURSING HOME,NH,HILLSBORO,03244,---,---,---,---,---,---,5.94174,5.09541,55.18575,1.0101593206,False,True
305093,SULLIVAN COUNTY HEALTH CARE,NH,UNITY,03743,---,---,---,---,---,---,2.37100,8.21946,52.9523,1.007583311,False,True
305094,MORRISON NURSING HOME,NH,WHITEFIELD,03598,4.51990,---,4.51990,5.79491,0.00000,5.79491,---,0.00000,34.38268,0.9883430985,True,False
305095,DERRY CENTER FOR REHABILITATION AND HEALTHCARE,NH,DERRY,03038,4.52206,0.98080,4.52206,5.10878,4.72736,5.10878,2.28292,0.55032,31.16019,0.9863479544,True,False
305096,GOFFSTOWN NURSING AND REHAB CENTER,NH,GOFFSTOWN,03045,1.07181,0.00000,1.07181,0.00000,0.00000,0.00000,---,2.68332,12.51708,0.9811074083,True,False
305097,WOODLAWN CARE CENTER,NH,NEWPORT,03773,---,---,---,5.58405,---,5.58405,7.22578,3.09159,53.00471,1.0076449758,False,True
305099,WEBSTER AT RYE,NH,RYE,03870,1.71050,0.00000,1.71050,2.71235,1.48102,2.71235,0.90004,3.77157,22.73614,0.982955922,True,False
305100,FAIRVIEW NURSING HOME,NH,HUDSON,03051,3.53165,3.62240,3.62240,6.51450,0.00000,6.51450,3.83610,1.94627,39.79817,0.9927501373,True,False
305101,BELKNAP COUNTY NURSING HOME,NH,LACONIA,03246,0.00000,---,0.00000,2.28728,---,2.28728,4.57011,10.00000,42.14348,0.9950650291,True,False
305102,COOS COUNTY NURSING HOME,NH,BERLIN,03570,6.33889,---,6.33889,3.81350,0.00000,3.81350,2.27020,5.88461,45.76799,0.9990416478,True,False
305103,COVENANT LIVING OF KEENE,NH,KEENE,03431,1.07828,---,1.07828,2.16344,---,2.16344,---,---,16.20861,0.981585581,True,False
315001,"MERWICK CARE & REHAB CENTER, LLC",NJ,PLAINSBORO,08536,4.90614,5.84883,5.84883,1.61454,0.69581,1.61454,---,1.80046,30.87942,0.9861948252,True,False
315002,CAREONE AT SOMERSET VALLEY,NJ,BOUND BROOK,08805,4.09698,0.00000,4.09698,1.41707,0.00000,1.41707,10.00000,0.00000,38.78512,0.9918236165,True,False
315005,SPRING GROVE REHABILITATION AND HEALTHCARE CENTER,NJ,NEW PROVIDENCE,07974,4.23939,0.00000,4.23939,1.41372,0.00000,1.41372,3.79989,1.04124,26.23561,0.9840891724,True,False
315008,LAUREL MANOR HEALTHCARE AND REHABILITATION CENTER,NJ,STRATFORD,08084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.03151,0.00000,17.57877,0.9818096607,True,False
315009,RUNNELLS CENTER FOR REHABILITATION & HEALTHCARE,NJ,BERKELEY HEIGHTS,07922,6.18784,0.00000,6.18784,3.89717,0.00000,3.89717,5.39612,4.72052,50.50416,1.0046639325,False,True
315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,ELIZABETH,07202,0.00000,0.00000,0.00000,0.00000,1.37589,1.37589,6.25957,0.94689,21.45589,0.9826200541,True,False
315013,BARCLAYS REHABILITATION AND HEALTHCARE CENTER,NJ,CHERRY HILL,08034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.85491,0.00000,12.13727,0.9810670519,True,False
315014,BIG OAK REHABILITATION AND HEALTHCARE CENTER,NJ,PITTSGROVE,08318,5.41753,0.00000,5.41753,4.19840,0.00000,4.19840,3.71743,1.29212,36.56369,0.9899556925,True,False
315015,"COMPLETE CARE AT MADISON, LLC",NJ,MATAWAN,07747,5.20607,0.00000,5.20607,0.00000,0.00000,0.00000,6.24758,0.99581,31.12363,0.9863278339,True,False
315017,BERGEN NEW BRIDGE MEDICAL CENTER,NJ,PARAMUS,07652,7.22788,7.25671,7.25671,5.01506,5.42581,5.42581,10.00000,0.00000,56.70631,1.011835176,False,True
